category,rating,label,review_text,cleaned_review
Amazon Devices,5.0,0.0,"I've had this Kindle for a while now. Many of the reviews say it all so I don't think I could add much. But I feel like I need to speak on behalf of this Kindle to shield it from reviewers and owners who seem to have no idea what they bought. If this could help clear up any confusion for a first time buyer then writing this is worth it. So I have to begin by asking reviewers that confuse us allDo you have any clue what you bought Let's all say it out loud: THIS KINDLE DOES NOT HAVE A LIGHT!!!!!! It is an entry level model with no light. Amazon has always sold non lighted Kindles, and I still have many of them. They are a cheap way to get into the e-reader scene. Can you read a real book in the dark Of course not. So these non lighted Kindles are not epic failures for not having a light just as the last novel you bought was not an epic failure for not having a built in light. It is ridiculous to buy this Kindle then give it a 1 star review because it doesn't have a light. Read the product descriptions. This Kindle has no light, the Paperwhite and Voyage do.Scream all to the heavens: THIS KINDLE DOES NOT HAVE PAGE TURNING BUTTONS!!!! To buy this Kindle then give it a 1 star review because your old Kindle had page turning buttons and this one does not is insane. Could you not see when you clicked on BUY that this Kindle had no page turning buttons. Sometimes I think there are two kinds of Kindle owners: those who want page turning buttons and those who don't mind moving their thumb a nano meter to turn a page. If you can tell by my sarcasm, I belong to the latter bunch.Then of course there are the technically deficient that have no clue what wifi is, are unable to sign on, and blame it on the Kindle. BAM! another 1 star review.Read more",ive kindle many reviews say dont think could add much feel like need speak behalf kindle shield reviewers owners seem idea bought could help clear confusion first time buyer writing worth begin asking reviewers confuse us alldo clue bought lets say loud kindle light entry level model light amazon always sold non lighted kindles still many cheap way get ereader scene read real book dark course non lighted kindles epic failures light last novel bought epic failure built light ridiculous buy kindle give star review doesnt light read product descriptions kindle light paperwhite voyage doscream heavens kindle page turning buttons buy kindle give star review old kindle page turning buttons one insane could see clicked buy kindle page turning buttons sometimes think two kinds kindle owners want page turning buttons dont mind moving thumb nano meter turn page tell sarcasm belong latter bunchthen course technically deficient clue wifi unable sign blame kindle bam another star reviewread
Amazon Devices,4.0,0.0,"I am writing this from the perspective of being a long-time experienced Kindle user vs. someone brand new. From an overall perspective, considering the pricing of the Kindle with Special Offers at 79 vs. higher amounts for the different flavors of Kindle available today, this one is a bargain. If you have wanted to get your kids a Kindle to encourage reading as well as sharing of books but hesitated because 119 to 400+ is a lot of money to risk with a child, maybe at 79 this is your price point.From a size standpoint, the reading screen is the exact same size as the other e-Ink Kindles. It is slightly thicker - but slightly lighter - than the Kindle Paperwhite, but to me it's not really a noticeable difference when you're holding it in a protective cover.Opening up the box, included with the Kindle is a micro-USB cord but no power adapter. That's really annoying. Interestingly, and it seems rather chicken of Amazon, a power adaptor has to be purchased separately for 15 if you purchase it at the same time as you purchase the Kindle (or 20 if you purchase it later), so if you already have a micro-USB charger handy I wouldn't order one of the chargers.There are no page buttons - no buttons at all except for the power button - and turning the page is as easy as tapping the side of the screen with your thumb while you're reading, or swiping the screen with your finger.Reading is easy on this one: in comparison to my Kindle Keyboard, the previous version of Kindle, and a Kindle DX the letters on the screen are much, much darker and easier to read: the display is crisp and dark.Read more",writing perspective longtime experienced kindle user vs someone brand new overall perspective considering pricing kindle special offers vs higher amounts different flavors kindle available today one bargain wanted get kids kindle encourage reading well sharing books hesitated lot money risk child maybe price pointfrom size standpoint reading screen exact size eink kindles slightly thicker slightly lighter kindle paperwhite really noticeable difference youre holding protective coveropening box included kindle microusb cord power adapter thats really annoying interestingly seems rather chicken amazon power adaptor purchased separately purchase time purchase kindle purchase later already microusb charger handy wouldnt order one chargersthere page buttons buttons except power button turning page easy tapping side screen thumb youre reading swiping screen fingerreading easy one comparison kindle keyboard previous version kindle kindle dx letters screen much much darker easier read display crisp darkread
Amazon Devices,5.0,0.0,"Let me guess: you love books, but you're not sure you want to get a kindle because you love the feel of books, rightI'm here to tell you that the kindle is the perfect balance of book and digital format.SHORT REVIEWYes, you should buy a kindle. Get the paperwhite with no ads. You're welcome.LONG REVIEWI love physical books too, I'm with you. But I know myself, and I know that once I forget to take the book I'm reading with me, that's it. I'll start another book and rarely finish the first. I also know if I try and read on my phone or iPad that I'll get distracted and start wondering about what's happening on the internet (Instagram's not gonna scroll ITSELF). Either way I'm not finishing the book.WHY KINDLEThe kindle takes the best of both worlds and mashes them together. The e ink display is honestly incredible. I wish iPhones had an e ink display. It really looks just like a printed page. So you get the experience of reading a physical paper book, but with the perks of being digital.Namely:- Share what book you're reading to Goodreads, Facebook, or twitter (so you can look SMORT)- Built in dictionary (so you can learn the proper spelling of the word SMORT)- Export your highlights as a PDFPlus, it'll also sync with the kindle app on your phone so you can squeeze in the final few pages of the chapter while you're in the bathroom (don't pretend you don't do that. You're either on your phone or you're reading the febreeze ingredients)READING IN BEDThe backlight looks great. It's a perfect size.Read more",let guess love books youre sure want get kindle love feel books rightim tell kindle perfect balance book digital formatshort reviewyes buy kindle get paperwhite ads youre welcomelong reviewi love physical books im know know forget take book im reading thats ill start another book rarely finish first also know try read phone ipad ill get distracted start wondering whats happening internet instagrams gonna scroll either way im finishing bookwhy kindlethe kindle takes best worlds mashes together e ink display honestly incredible wish iphones e ink display really looks like printed page get experience reading physical paper book perks digitalnamely share book youre reading goodreads facebook twitter look smort built dictionary learn proper spelling word smort export highlights pdfplus itll also sync kindle app phone squeeze final pages chapter youre bathroom dont pretend dont youre either phone youre reading febreeze ingredientsreading bedthe backlight looks great perfect sizeread
Amazon Devices,5.0,0.0,"Review updated September 17, 2015As a background, I am a retired Information Systems professional and I am writing this review from the perspective of being a long-time Kindle user. I have all the current e-readers and Fire devices from Amazon including the basic Kindle, the 2013, 2014 and new 2015 Paperwhite, the Fire HD6, Fire HD7, Fire HDX7 and Fire HDX8.9. This review is for the 2015 All-New Kindle Paperwhite. The attached picture shows the 2014 Kindle on the left and the new 2015 Kindle on the right. Here is the summary of my initial impressions of the 2015 model versus the 2014 model.I am somewhat disappointed in the 2015 version as there is not a huge improvement over last years model. The Paperwhite made many improvements from its original first generation 2012 model to its second generation 2013 model, especially in the display and processor area. The 2013 model came with 2 GB storage, a wonderful display, a great battery and was the e-book workhorse. The second generation 2014 model changed by only increasing storage to 4 GB. The third generation 2015 model increased the display resolution but reduced the battery life slightly.WHAT COMES IN THE BOX: A Paperwhite device, a quick-start guide and a short USB cord. Amazon still does not supply a power adapter.SIZE: Its the same identical size as the older Paperwhites. The weight has been reduced slightly from 7.3 to 7.2 ounces, a fraction of an ounce, most likely because of a smaller battery.The good news is that all cases that fit the other Paperwhites will fit the 2015 version!!DISPLAY: The resolution has been bumped up to 300 ppi, equivalent to the Voyage.Read more",review updated september background retired information systems professional writing review perspective longtime kindle user current ereaders fire devices amazon including basic kindle new paperwhite fire hd fire hd fire hdx fire hdx review allnew kindle paperwhite attached picture shows kindle left new kindle right summary initial impressions model versus modeli somewhat disappointed version huge improvement last years model paperwhite made many improvements original first generation model second generation model especially display processor area model came gb storage wonderful display great battery ebook workhorse second generation model changed increasing storage gb third generation model increased display resolution reduced battery life slightlywhat comes box paperwhite device quickstart guide short usb cord amazon still supply power adaptersize identical size older paperwhites weight reduced slightly ounces fraction ounce likely smaller batterythe good news cases fit paperwhites fit versiondisplay resolution bumped ppi equivalent voyageread
Amazon Devices,5.0,0.0,"If you're reading reviews of the new 3rd generation Paperwhite, you're likely considering buying one. If so, you're probably in one of these categories:* Never owned a Kindle e-ink reader* Own an older Kindle e-ink reader, but not a Paperwhite* Own a first or second generation PaperwhiteI'll save my opinion on whether the new Paperwhite 3 is worth buying until the end of my review. (But I will say this: They've taken a great product and made it even better.) First, here's a comparison of the new Paperwhite with the second generation Paperwhite (comparisons are for the wi-fi models):Second Generation Paperwhite (2013)-------------------------------------------Size: 6.7x4.6x0.36Weight (wi-fi version): 7.3 ouncesDisplay: 6 diagonal, 212 pixels per inch, 16-level grayscale, LED frontlitStorage memory: 4GBPage turns: TouchscreenNumber of fonts: 6Display lighting: Manually adjustable front-lightingAll-New Paperwhite (2015)------------------------------Size: 6.7x4.6x0.36Weight (wi-fi version): 7.2 ouncesDisplay: 6 diagonal, 300 pixels per inch, 16-level grayscale, LED frontlitStorage memory: 4GBPage turns: TouchscreenNumber of fonts: 7Display lighting: Manually adjustable front-lightingNote that the physical size is identical to the older Paperwhite, so covers and sleeves that worked with the older Paperwhites are still usable (thank you, Amazon). The most obvious difference is the screen resolution: 300 pixels per inch is a major jump from the 212 pixels per inch in the older Paperwhites.Read more",youre reading reviews new rd generation paperwhite youre likely considering buying one youre probably one categories never owned kindle eink reader older kindle eink reader paperwhite first second generation paperwhiteill save opinion whether new paperwhite worth buying end review say theyve taken great product made even better first heres comparison new paperwhite second generation paperwhite comparisons wifi modelssecond generation paperwhite size xxweight wifi version ouncesdisplay diagonal pixels per inch level grayscale led frontlitstorage memory gbpage turns touchscreennumber fonts display lighting manually adjustable frontlightingallnew paperwhite size xxweight wifi version ouncesdisplay diagonal pixels per inch level grayscale led frontlitstorage memory gbpage turns touchscreennumber fonts display lighting manually adjustable frontlightingnote physical size identical older paperwhite covers sleeves worked older paperwhites still usable thank amazon obvious difference screen resolution pixels per inch major jump pixels per inch older paperwhitesread
Amazon Devices,5.0,0.0,"I previously owned an Asus infinity with 10 inch screen until it died on vacation and I grabbed the smaller 8 gb fire during the one day sale. I could not get used to the small screen or lack of storage so here I am with the new 10 inch fire. If you liked your fire 7 you will love this. The 32 gb is sufficient itself for downloading tons of books, music, and a couple of movies and games but when you pair that with the ability at last to use a memory card (and it's about time Amazon makes a version that can do this) the storage is enough for even most power users! Set up is a breeze just follow the onscreen instructions. Within minutes out of the box I was surfing the web, checking my email and posting on Facebook. After charging the battery to full I streamed a one hour tv show from Netflix and when I checked afterwards the battery was still at 95 percent. I am writing this review on it right now. If you have prime you can download a movie to watch later without needing your wifi which is a big plus for me as we are in storm season here so when the power goes out I can at least watch a movie.",previously owned asus infinity inch screen died vacation grabbed smaller gb fire one day sale could get used small screen lack storage new inch fire liked fire love gb sufficient downloading tons books music couple movies games pair ability last use memory card time amazon makes version storage enough even power users set breeze follow onscreen instructions within minutes box surfing web checking email posting facebook charging battery full streamed one hour tv show netflix checked afterwards battery still percent writing review right prime download movie watch later without needing wifi big plus storm season power goes least watch movie
Amazon Devices,5.0,0.0,"What a DEAL............ I got this great tablet for a great price on Prime Day..... but was a little concerned it would be too big..to handle. but I was wrong.First I I was very surprised.. by several things about the Fire 10 that made me SMILE:......1) even though it is large in size the weight is LIGHT so it is much easier to handle than expected ( esp since my fire HD 8.9 HEAVY unit )).......2.) it does several things I wasn't expecting.. One is it has SCREEN MIRRORING... that means you can see your tablets screen on you great BIG TV screen. if you choose for games or what ever. 3. ) Smooth and FAST .. due to the nice processor.......4. ) WHOO HOO.. Google Play store can be easily added without disrupting you Amazon experience ( look it up on youtube))( it took less than 4 minutes and it was Up and RUNNING ))....... 5.) I think the Screen is Beautiful............ ( cannot imagine what others are seeing but this screen looks Great to me) 6.) FINALLY they put the speakers in the FRONT so it is much easier to hear you shows or music etc 7.) I think this is My FAV............I put in a great big 125g sd card and I am loaded to download anything I choose... loads of Movie from the A Amazon Prime Movies,..................ALL of my audio books from Audible.................and a huge amt of my Kindle Books...........I am delighted....... and should get several years out of this tablet in its present format..........ESP. now that google PLAY STORE is on it .Happy Happy Happy......",deal got great tablet great price prime day little concerned would bigto handle wrongfirst surprised several things fire made smile even though large size weight light much easier handle expected esp since fire hd heavy unit several things wasnt expecting one screen mirroring means see tablets screen great big tv screen choose games ever smooth fast due nice processor whoo hoo google play store easily added without disrupting amazon experience look youtube took less minutes running think screen beautiful cannot imagine others seeing screen looks great finally put speakers front much easier hear shows music etc think favi put great big g sd card loaded download anything choose loads movie amazon prime moviesall audio books audibleand huge amt kindle booksi delighted get several years tablet present formatesp google play store happy happy happy
Amazon Devices,5.0,0.0,"This is my 4th Kindle Fire, I also have the first generation, an 8.9 HDX and the new 6. The first thing that impresses is how thin and light this new model is, despite being the largest Fire to date. I love the more narrow, widescreen design of the screen, perfect for watching videos and reading books in portrait mode. Anyway, before I get carried away gushing, Ill just list my pros and one or two cons, to make this easier to read and save time.PROS:Wide screen design is perfect for videos and allows more text on a page for books.The stereo speakers sound incredible, even better than the previous HDX modelFor comic book readers comics purchased from Amazon now utilize the active panel reading mode from Comixology. I was wondering when Amazon was going to incorporate this feature for their comics, finally!Battery life seems to be similar to my 8.9 HDX, but Im happy with that considering the larger screen and thinness of the device.Considerably faster response time across the board.Finally! We can add a micro SD card to expand storage capacity! Yay!The camera takes photos that are much better quality than previous FireCONS:Would have preferred a rubberized back and case. The glossy finish is a fingerprint magnet also.Still deciding on the new software layout, maybe its because Im so familiar with the old Fire OS, but lets just say Im not blown away be the design so far.",th kindle fire also first generation hdx new first thing impresses thin light new model despite largest fire date love narrow widescreen design screen perfect watching videos reading books portrait mode anyway get carried away gushing ill list pros one two cons make easier read save timeproswide screen design perfect videos allows text page booksthe stereo speakers sound incredible even better previous hdx modelfor comic book readers comics purchased amazon utilize active panel reading mode comixology wondering amazon going incorporate feature comics finallybattery life seems similar hdx im happy considering larger screen thinness deviceconsiderably faster response time across boardfinally add micro sd card expand storage capacity yaythe camera takes photos much better quality previous fireconswould preferred rubberized back case glossy finish fingerprint magnet alsostill deciding new software layout maybe im familiar old fire os lets say im blown away design far
Amazon Devices,4.0,0.0,"I purchased 3 of these Kindle kids edition tablets for my toddlers (ages 4,3,2 years old) And 1 non kids edition one for our older child for Easter. I was quite nervous that they'd break or the cases wouldn't be durable or that they wouldn't be able to use the apps they'd been using on my Samsung Tab S.After considering the price to purchase 3 of them and checking out the apps my husband and I were pretty sure we would purchase them. Then I came across the warranty. 2 year worry free guarantee! Are you kidding me I knew there had to be a catch, I couldn't find one and at that point we were convinced it would be a good investment.I ordered 3 (at the time pink and blue were our only color choices) So we have 1 pink and 2 blue. Which has caused a host of issues on the toddler level (identifying who's tablet is who's as you can imagine)They were easy to set up and create their own profiles and add apps to each of their tables . I love the unlimited freetime, they've had their tables for a few months now and can completely work them themselves and download the apps/movies/books that they want. I don't have to do it for them (with the exception of my 2 year old of course). I was able to link our Disney movies anywhere account with our Amazon account and now they can access all of our Disney digital movies on their tables! Which was a huge win for us! I do wish that Amazon could figure out a way for us to be able to link our Ultraviolet movies, it's a huge bummer that Amazon doesn't offer any app to make that possible. I also love that I can login to my Amazon account and send apps/movies etc to their tablets as I see fit, I can locate and page their tables when they are misplaced and remote lock them if I need to .Read more",purchased kindle kids edition tablets toddlers ages years old non kids edition one older child easter quite nervous theyd break cases wouldnt durable wouldnt able use apps theyd using samsung tab safter considering price purchase checking apps husband pretty sure would purchase came across warranty year worry free guarantee kidding knew catch couldnt find one point convinced would good investmenti ordered time pink blue color choices pink blue caused host issues toddler level identifying whos tablet whos imaginethey easy set create profiles add apps tables love unlimited freetime theyve tables months completely work download appsmoviesbooks want dont exception year old course able link disney movies anywhere account amazon account access disney digital movies tables huge win us wish amazon could figure way us able link ultraviolet movies huge bummer amazon doesnt offer app make possible also love login amazon account send appsmovies etc tablets see fit locate page tables misplaced remote lock need read
Amazon Devices,1.0,1.0,"As the Kids Edition is nothing more than a basic 50 7 Kindle Fire with some extras, this review is primarily concerned with the 50-worth of extras bundled with the Kids Edition. Primarily, the year of included Freetime.As for the guts of the tablet itself, it's fine. Not great, but certainly fine. It's not the fastest tablet. It isn't the most feature-rich tablet. It doesn't have the sharpest display. But it's only 50, so it deserves to be graded on a curve. For a 50 tablet, it's great.Now, grab a coffee, get comfortable, because I have some thoughts on Amazon's Freetime service for kids/parents:Price plus the year of Freetime were the selling points for me (the case and added warranty were nice bonuses). The problem is, Freetime, though fantastic in theory, isn't even half-baked. It's a lump of dough left on the counter to rise. And then whoever was supposed to put it in the oven got distracted and forgot about it. It's getting moldy, and it smells kind of funny.Freetime: great in theory, terrible in practice.Normally, when you buy a new tablet, it might have a little bloatware pre-installed, but you generally don't start with the offerings of the entire app store on your homescreen. You find and add the apps you want.The way you install/remove apps in Freetime is sort of backwards. It's subtractive. Every single title is served up on the home screen (and in the apps, books, videos screens). These aren't technically pre-installed, but to a young kid looking at a sea of icons, it looks like he has all of these wonderful titles at his disposal. Well, he does. But only sort of. He clicks Elmo's face, and the wheel starts spinning over the icon while it downloads.Read more",kids edition nothing basic kindle fire extras review primarily concerned worth extras bundled kids edition primarily year included freetimeas guts tablet fine great certainly fine fastest tablet isnt featurerich tablet doesnt sharpest display deserves graded curve tablet greatnow grab coffee get comfortable thoughts amazons freetime service kidsparentsprice plus year freetime selling points case added warranty nice bonuses problem freetime though fantastic theory isnt even halfbaked lump dough left counter rise whoever supposed put oven got distracted forgot getting moldy smells kind funnyfreetime great theory terrible practicenormally buy new tablet might little bloatware preinstalled generally dont start offerings entire app store homescreen find add apps wantthe way installremove apps freetime sort backwards subtractive every single title served home screen apps books videos screens arent technically preinstalled young kid looking sea icons looks like wonderful titles disposal well sort clicks elmos face wheel starts spinning icon downloadsread
Amazon Devices,4.0,0.0,"This was really worth the wait. I bought the Echo Show for my parents, who are elderly, and have a variety of ailments. Since they have arthritis, and a few other issues, I didn't want them to go and answer the doorbell, just to find it's someone soliciting them to buy random junk. So, last year, I bought and installed the Ring Doorbell Pro in their house, which works very well. The Ring Doorbell Pro is hardwired and not battery operated. After the skill was enabled, I could tell Alexa to show me the front doorbell and a video feed automatically pops up. You really need a good Wi-Fi router with the Echo show as the video will be jerky since the video is very high quality. If you have a good Wi-Fi router, the video comes up very quickly and runs very smooth. I thought the doorbell would launch the app on the Echo Show automatically, but it does not. You have to initiate the connection yourself. Hopefully this will be an option in the next iteration of this skill. I can think of a whole bunch of ideas for this skill to do, but for a very first implementation, it works great with the hardwired version of the Ring Doorbell Pro.The battery powered Ring products do not work as great though. When trying to connect the Echo Show to a battery powered Ring device, I get a message saying something like, The camera is asleep and needs to wake up and it could take 30 sec. This happens with my Ring Stickup Camera. So, if you want the best experience, you should buy the Ring Doorbell Pro instead of the battery powered versions.One of my parents just came out of the hospital and sometimes just doesn't have the energy to even pick up a cell phone when we call. So, we have another Echo Show, just for her, in drop in mode.Read more",really worth wait bought echo show parents elderly variety ailments since arthritis issues didnt want go answer doorbell find someone soliciting buy random junk last year bought installed ring doorbell pro house works well ring doorbell pro hardwired battery operated skill enabled could tell alexa show front doorbell video feed automatically pops really need good wifi router echo show video jerky since video high quality good wifi router video comes quickly runs smooth thought doorbell would launch app echo show automatically initiate connection hopefully option next iteration skill think whole bunch ideas skill first implementation works great hardwired version ring doorbell prothe battery powered ring products work great though trying connect echo show battery powered ring device get message saying something like camera asleep needs wake could take sec happens ring stickup camera want best experience buy ring doorbell pro instead battery powered versionsone parents came hospital sometimes doesnt energy even pick cell phone call another echo show drop moderead
Amazon Devices,4.0,0.0,"Initially I gave the Echo Show a 3 star rating. In all fairness after about 20 days of use I've decided to change my score and here's why. First off Amazon reached out to me requesting feed back and advice. I appreciate the concern and their attempts to improve the device. I've also noticed quite a few updates in the short time I've had my Show and honestly things are changing for the better. I've been updating my review and will continue to do so as I've noticed updates and get more hands on experience. After separating my expectations from the actual capabilities of this device I've come to the conclusion that the Show still had me wanting more despite it's capabilities. I currently own the original echo which is in my living room, a dot in my bedroom, and one at work. I have lights, fans, a thermostat, surround sound, and TV all connected to my Alexa devices. Of course I had to buy one with a screen. I'm a big fan of Alexa, the products have become a routine part of my day. As soon as the Show was available to preorder I ordered one without any hesitation.Initially I wanted to put my show on a 70 inch TV stand by my 60 inch TV where my original Echo was. I figured it wouldn't look bad because I could use it as a digital picture frame also. I don't have end tables and quickly came to the realization that viewing a 7 inch screen from 8 feet away wasn't going to work for me. My Show now sits on my kitchen counter. I figured I'd get more use out of it in my living room because most of my Alexa enabled devices are in there and generally I spend more time in my living room than the kitchen. A few people mentioned why don't you put it on your desk.Read more",initially gave echo show star rating fairness days use ive decided change score heres first amazon reached requesting feed back advice appreciate concern attempts improve device ive also noticed quite updates short time ive show honestly things changing better ive updating review continue ive noticed updates get hands experience separating expectations actual capabilities device ive come conclusion show still wanting despite capabilities currently original echo living room dot bedroom one work lights fans thermostat surround sound tv connected alexa devices course buy one screen im big fan alexa products become routine part day soon show available preorder ordered one without hesitationinitially wanted put show inch tv stand inch tv original echo figured wouldnt look bad could use digital picture frame also dont end tables quickly came realization viewing inch screen feet away wasnt going work show sits kitchen counter figured id get use living room alexa enabled devices generally spend time living room kitchen people mentioned dont put deskread
Amazon Devices,5.0,0.0,"The Amazon Echo Show is a voice-activated device. You can instruct it to play video content, play music, stream online audio, order products and services, and control home automation products. The Echo Show is the first device of its kind to feature its own screen, which in my opinion, greatly enhances the use and potential of this device.Ive been using this device for a few days so far. Below you will find some of my initial impressions: What I Like Good build quality: The Show has a nice, bright screen that has good viewing angles.Good sound: The speakers on the Show sound much better than the original echo.Easy setup: Setup was extremely easy, mostly due to the Shows touch screen. After making a few selections, the Show was up and running in no time.Content suggestions: When you aren't interacting with the Show, it continuously displays content suggestions. I like that it will suggest videos to watch.Video content: I like being able to view Amazon Video, video news briefings, movie trailers, and YouTube videos on the Show.Video calling: Video calling works as advertised. I like being able to initiate a call with my voice.Music with lyrics: When playing songs from Amazon Music, you can see album art and song lyrics on the screen.Home automation: Like other Echos, the Show can control your smart home products. The show has the extra ability to display camera feeds.On-screen apps: The echo can display my calendar, reminders, lists, timers, local weather, and more. Because of this, I find the Show infinitely more useful than the original Echo. What I Don't Like The Show needs more functionality that leverages the touch screen.Read more",amazon echo show voiceactivated device instruct play video content play music stream online audio order products services control home automation products echo show first device kind feature screen opinion greatly enhances use potential deviceive using device days far find initial impressions like good build quality show nice bright screen good viewing anglesgood sound speakers show sound much better original echoeasy setup setup extremely easy mostly due shows touch screen making selections show running timecontent suggestions arent interacting show continuously displays content suggestions like suggest videos watchvideo content like able view amazon video video news briefings movie trailers youtube videos showvideo calling video calling works advertised like able initiate call voicemusic lyrics playing songs amazon music see album art song lyrics screenhome automation like echos show control smart home products show extra ability display camera feedsonscreen apps echo display calendar reminders lists timers local weather find show infinitely useful original echo dont like show needs functionality leverages touch screenread
Amazon Devices,5.0,0.0,"I waited two days to set up Show to give myself a reward for working. I read the majority of the reviews already posted. I have no idea why there is even a one-star review.Setup was a breeze. My Ring Pro screen pops up brilliantly. Nest cameras, too. Played Adele at the maximum volume and sang along with the lyrics Show trickled on the screen.As far as those who boo hoo over the headlines Show displays, you can give her the voice command of DND. Problem solved. Then, just tell her to wake up.I followed the simple instructions on how to change the generic photo on Show's home screen. Easy peasy.Granted, I haven't made a video call yet. Waiting for my folks to get in the game and buy Show.I'm not a lover of all things Amazon. I bought the newest Fire Tablet but returned it after a week. Show redeemed Amazon.If yours isn't working, you either got a dud or you're not doing something right.",waited two days set show give reward working read majority reviews already posted idea even onestar reviewsetup breeze ring pro screen pops brilliantly nest cameras played adele maximum volume sang along lyrics show trickled screenas far boo hoo headlines show displays give voice command dnd problem solved tell wake upi followed simple instructions change generic photo shows home screen easy peasygranted havent made video call yet waiting folks get game buy showim lover things amazon bought newest fire tablet returned week show redeemed amazonif isnt working either got dud youre something right
Amazon Devices,5.0,0.0,"First day with the echo show. I'm pretty pleased with it. Some observations that I think have not been hit in most reviews:* Sound quality seems similar to that of the Echo cylinder. Good for a desktop listening experience, not impressive if you want to fill a room with sound.* The Show does have an ambient light sensor (using the camera) so that the screen dims as the room lighting goes down. When I darkened the room at night to work at my PC, the Show display dimmed to the point where I could just make out the time, and not the background photo at all.* Much has been made of the Show displaying lyrics when playing Prime music. That doesn't appeal to me, but when playing music from Spotify, Pandora, and My Music on Amazon, the Show displays the song title, artist name, album art, and a progress indicator. That's really nice when listening to playlists - I was always asking my Echo cylinder Alexa, what's that song* Alexa has always been weak at recognizing the names of some of my Pandora channels. With the show, if Alexa doesn't recognize the name, I can ask it to display my Pandora channels and select them fro mthe Show touch screen, It's good to have a fallback that does not require me to pull out my phone and fire up the Alexa app, then work my way through multiple screens to get my selection.* Some newsfeeds are now accompanied by appropriate photographs.* You can set the Show to use an album from Amazon Prime Photos as a slideshow when the device is inactive. AFAIK, other photo servers cannot be used.",first day echo show im pretty pleased observations think hit reviews sound quality seems similar echo cylinder good desktop listening experience impressive want fill room sound show ambient light sensor using camera screen dims room lighting goes darkened room night work pc show display dimmed point could make time background photo much made show displaying lyrics playing prime music doesnt appeal playing music spotify pandora music amazon show displays song title artist name album art progress indicator thats really nice listening playlists always asking echo cylinder alexa whats song alexa always weak recognizing names pandora channels show alexa doesnt recognize name ask display pandora channels select fro mthe show touch screen good fallback require pull phone fire alexa app work way multiple screens get selection newsfeeds accompanied appropriate photographs set show use album amazon prime photos slideshow device inactive afaik photo servers cannot used
Amazon Devices,5.0,0.0,I read all of the reviews of If you have the Fire HDX 8.9 don't buy this 10.1 tablet. The resolution is just as good on the 10.1 as the HDX. Starts up faster that the HDX. It's a nice size not a solid square like the IPAD'S. I saved myself 80.00 by buy the refurbished there is nothing wrong with it. I highly recommend this Kindle over than a high priced IPAD.,read reviews fire hdx dont buy tablet resolution good hdx starts faster hdx nice size solid square like ipads saved buy refurbished nothing wrong highly recommend kindle high priced ipad
Amazon Devices,5.0,0.0,This review is about the certified refurbished Fire HD 10 unit I ordered. It looked and acted like a new unit for 80 less. Still trying to decide if I want to give them back 15 to remove the obnoxious adds on the lock screen. They really aren't that bad.,review certified refurbished fire hd unit ordered looked acted like new unit less still trying decide want give back remove obnoxious adds lock screen really arent bad
Amazon Devices,5.0,0.0,"I purposely waited almost 4 months before leaving a review. I wanted to see if any issues developed before leaving feedback. I was not disappointed. The refurbished fire arrived in perfect condition, no scratches or wear. I purchased a screen cover immediately to insure it would remain in good shape. After 4 months, it works like a champ. No issues whatsoever. VERY PLEASED and would not hesitate purchasing refurbished item again. Amazon has ALWAYS treated me superbly with any issues I might have with orders or returns.",purposely waited almost months leaving review wanted see issues developed leaving feedback disappointed refurbished fire arrived perfect condition scratches wear purchased screen cover immediately insure would remain good shape months works like champ issues whatsoever pleased would hesitate purchasing refurbished item amazon always treated superbly issues might orders returns
Amazon Devices,5.0,0.0,"I've had my hdx 7 going on 3 years, I love it! I needed a larger screen for my eyes, I'm so glad I went with the refurbished, I've only had to get used to the different op system. I don't use this for gaming or movies, I am an avid reader and this is awesome for increasing the size of the pages and font. I did have some problems downloading my books but that's just me and my lack of kindle tech it shouldn't take me too much longer to get used to this newer system.",ive hdx going years love needed larger screen eyes im glad went refurbished ive get used different op system dont use gaming movies avid reader awesome increasing size pages font problems downloading books thats lack kindle tech shouldnt take much longer get used newer system
Amazon Devices,4.0,0.0,"I have now owned 4 Kindles and just love them! My first one lasted for years and then died of old age and overuse. I had used it so much the printed keypads were all blank. I then got 2 Kindle Fires. I gave one to my daughter and kept the other. I have had no problem with the Fire once I broke down and read some of the direction, if all else fails. Other than operator error I have used it for over a year but it's too heavy for my old overused hands. Not heavy though. Books now give me problems. Even paperbacks. But I then bought the smaller, lighter new Kindle and loved it from the first. I carried in my purse a lot so it froze after a few months. I called customer support and they replaced it with a refurbished one. This time I bought a light weight cover for it. I don't like the added weight of the cover but in order for me to never leave home without it I have to protect it. I have had this one for months and have had no problems. I now have about 600 books awaiting my pleasure! I just looked the Kindles over again. I'm getting paranoid about my little Kindle and am considering having an on site backup although Amazon would get me one here in just a couple of days. Still giving it thought. Basically I love my Kindles and use both of my current ones for different apps.",owned kindles love first one lasted years died old age overuse used much printed keypads blank got kindle fires gave one daughter kept problem fire broke read direction else fails operator error used year heavy old overused hands heavy though books give problems even paperbacks bought smaller lighter new kindle loved first carried purse lot froze months called customer support replaced refurbished one time bought light weight cover dont like added weight cover order never leave home without protect one months problems books awaiting pleasure looked kindles im getting paranoid little kindle considering site backup although amazon would get one couple days still giving thought basically love kindles use current ones different apps
Amazon Devices,5.0,0.0,Very useful for those who enjoy reading and inspiring those who do not have a habit of reading. Needed for anyone not yet,useful enjoy reading inspiring habit reading needed anyone yet
